time_utc,voltage,current,power
2026-07-16 14:29:02.462000+00:00,12.969531,-80.881119,-1051.601562
2026-07-16 14:29:04.463000+00:00,12.972461,-80.916977,-1049.302979
2026-07-16 14:29:06.468000+00:00,12.971875,-81.372452,-1050.025635
2026-07-16 14:29:08.405000+00:00,12.97168,-81.165695,-1055.892334
2026-07-16 14:29:10.473000+00:00,12.972071,-81.095123,-1053.182373
2026-07-16 14:29:12.479000+00:00,12.972461,-81.245041,-1052.314453
2026-07-16 14:29:14.478000+00:00,12.972071,-81.14624,-1054.27124
2026-07-16 14:29:16.491000+00:00,12.971875,-80.991745,-1052.977295
2026-07-16 14:29:18.430000+00:00,12.972266,-81.113434,-1050.952148
2026-07-16 14:29:20.481000+00:00,12.971875,-81.004333,-1052.529297
2026-07-16 14:29:22.492000+00:00,12.971875,-80.849075,-1051.130371
2026-07-16 14:29:24.481000+00:00,12.97168,-81.047058,-1049.067383
2026-07-16 14:29:26.479000+00:00,12.97168,-80.952072,-1051.622314
2026-07-16 14:29:28.447000+00:00,12.971094,-80.809021,-1050.421143
2026-07-16 14:29:30.458000+00:00,12.971484,-80.996704,-1048.48877
2026-07-16 14:29:32.448000+00:00,12.971094,-80.941772,-1050.946045
2026-07-16 14:29:34.495000+00:00,12.970508,-80.770874,-1050.24292
2026-07-16 14:29:36.467000+00:00,12.970899,-80.862045,-1047.945557
2026-07-16 14:29:38.470000+00:00,12.970899,-80.908203,-1049.202881
2026-07-16 14:29:40.501000+00:00,12.970313,-80.774307,-1049.790039
2026-07-16 14:29:42.508000+00:00,12.970508,-80.859756,-1047.961426
2026-07-16 14:29:44.509000+00:00,12.970508,-80.978394,-1049.134521
2026-07-16 14:29:46.518000+00:00,12.970118,-80.773926,-1050.628662
2026-07-16 14:29:48.485000+00:00,12.970313,-80.887222,-1047.945557
2026-07-16 14:29:50.520000+00:00,12.970118,-80.99823,-1049.47876
2026-07-16 14:29:52.527000+00:00,12.969922,-80.876923,-1050.848389
2026-07-16 14:29:54.538000+00:00,12.969727,-80.883408,-1049.313965
2026-07-16 14:29:56.526000+00:00,12.969922,-80.967331,-1049.384766
2026-07-16 14:29:58.507000+00:00,12.969922,-80.840302,-1050.430908
2026-07-16 14:30:00.527000+00:00,12.969531,-80.899048,-1048.839111
2026-07-16 14:30:02.518000+00:00,12.969531,-80.99823,-1049.567871
2026-07-16 14:30:04.525000+00:00,12.968946,-80.843353,-1050.804443
2026-07-16 14:30:06.527000+00:00,12.969141,-80.748367,-1048.792725
2026-07-16 14:30:08.500000+00:00,12.969337,-80.97229,-1047.5354
2026-07-16 14:30:10.524000+00:00,12.96875,-80.798721,-1050.458984
2026-07-16 14:30:12.527000+00:00,12.968946,-80.750275,-1048.195801
2026-07-16 14:30:14.527000+00:00,12.969141,-80.917358,-1047.541504
2026-07-16 14:30:16.531000+00:00,12.96875,-80.821609,-1049.761963
2026-07-16 14:30:18.531000+00:00,12.968554,-80.78804,-1048.487549
2026-07-16 14:30:20.536000+00:00,12.968554,-80.945969,-1048.013916
2026-07-16 14:30:22.534000+00:00,12.968946,-80.976868,-1050.091553
2026-07-16 14:30:24.551000+00:00,12.96836,-80.781937,-1050.487061
2026-07-16 14:30:26.543000+00:00,12.968946,-80.951691,-1047.924805
2026-07-16 14:30:28.528000+00:00,12.96875,-80.984116,-1050.177002
2026-07-16 14:30:30.536000+00:00,12.968164,-80.783463,-1050.565186
2026-07-16 14:30:32.535000+00:00,12.968554,-80.956268,-1047.935791
2026-07-16 14:30:34.586000+00:00,12.96836,-80.987549,-1050.212402
2026-07-16 14:30:36.538000+00:00,12.968164,-80.844116,-1050.593262
2026-07-16 14:30:38.541000+00:00,12.968554,-80.981445,-1048.729248
2026-07-16 14:30:40.589000+00:00,12.968164,-80.994797,-1050.527344
2026-07-16 14:30:42.594000+00:00,12.967773,-80.818558,-1050.681152
2026-07-16 14:30:44.595000+00:00,12.967773,-80.817795,-1048.356934
2026-07-16 14:30:46.602000+00:00,12.968164,-81.040573,-1048.349609
2026-07-16 14:30:48.553000+00:00,12.967578,-80.837631,-1051.26709
2026-07-16 14:30:50.606000+00:00,12.967578,-80.907059,-1048.579102
2026-07-16 14:30:52.611000+00:00,12.967773,-81.093216,-1049.503174
2026-07-16 14:30:54.614000+00:00,12.967578,-80.928802,-1051.914062
2026-07-16 14:30:56.619000+00:00,12.967383,-80.935669,-1049.768066
2026-07-16 14:30:58.574000+00:00,12.967773,-81.106949,-1049.852295
2026-07-16 14:31:00.624000+00:00,12.967383,-80.895996,-1052.097168
2026-07-16 14:31:02.627000+00:00,12.967578,-80.892181,-1049.316406
2026-07-16 14:31:04.634000+00:00,12.967578,-81.012344,-1049.311523
2026-07-16 14:31:06.637000+00:00,12.967773,-80.964661,-1050.848389
2026-07-16 14:31:08.592000+00:00,12.968946,-80.883408,-1050.262451
2026-07-16 14:31:10.644000+00:00,12.96875,-81.04248,-1049.312744
2026-07-16 14:31:12.647000+00:00,12.96836,-80.967331,-1051.33667
2026-07-16 14:31:14.650000+00:00,12.967773,-80.820847,-1050.358887
2026-07-16 14:31:16.652000+00:00,12.967969,-81.049347,-1048.363037
2026-07-16 14:31:18.609000+00:00,12.968164,-80.967331,-1051.356201
2026-07-16 14:31:20.651000+00:00,12.967773,-80.823517,-1050.335693
2026-07-16 14:31:22.656000+00:00,12.967969,-80.9021,-1048.4021
2026-07-16 14:31:24.662000+00:00,12.967578,-80.964279,-1049.473877
2026-07-16 14:31:26.658000+00:00,12.967383,-80.804825,-1050.264893
2026-07-16 14:31:28.629000+00:00,12.967969,-80.912781,-1048.129883
2026-07-16 14:31:30.646000+00:00,12.967578,-80.948639,-1049.610596
2026-07-16 14:31:32.643000+00:00,12.967188,-80.831909,-1050.050049
2026-07-16 14:31:34.667000+00:00,12.967578,-80.935287,-1048.466797
2026-07-16 14:31:36.635000+00:00,12.967578,-81.062698,-1049.890137
2026-07-16 14:31:38.647000+00:00,12.966992,-80.827713,-1051.489258
2026-07-16 14:31:40.673000+00:00,12.967188,-80.941391,-1048.395996
2026-07-16 14:31:42.681000+00:00,12.967188,-81.045151,-1049.929199
