time_utc,shelly_V,ina228_ma60s,current_A,dvdt_mV_per_min,delta_mV
2026-07-14 23:38:17.438000+00:00,13.42,12.87002,0.011063,,549.98031
2026-07-14 23:38:26.137000+00:00,13.41,12.95953,0.009918,,450.469926
2026-07-14 23:40:25.523000+00:00,13.44,13.476543,0.008392,,-36.54295
2026-07-14 23:41:25.522000+00:00,13.45,13.476451,0.008774,,-26.450784
2026-07-14 23:42:25.523000+00:00,13.46,13.476289,0.009918,,-16.289177
2026-07-14 23:57:30.523000+00:00,13.45,13.474429,0.00267,-2.285194,-24.429131
2026-07-15 00:01:30.523000+00:00,13.44,13.464649,1.047134,-5.800819,-24.648614
2026-07-15 00:06:35.449000+00:00,13.43,13.454286,1.047897,-5.917931,-24.286204
2026-07-15 00:08:35.523000+00:00,13.42,13.453786,0.007629,-5.917931,-33.786263
2026-07-15 00:09:35.523000+00:00,13.43,13.454777,0.005722,-5.585957,-24.776504
2026-07-15 15:54:43.523000+00:00,13.38,13.415137,-0.000763,-3.945351,-35.136814
2026-07-15 15:55:43.524000+00:00,13.39,13.415123,0.000381,-3.828049,-25.12285
2026-07-15 16:04:43.524000+00:00,13.38,13.414844,0.000763,83.535194,-34.843559
2026-07-15 16:05:43.522000+00:00,13.39,13.414909,-0.013351,83.535194,-24.908727
2026-07-15 16:06:11.429000+00:00,13.38,13.414922,-0.011826,0.01955,-34.921761
2026-07-15 16:07:10.524000+00:00,13.39,13.414941,-0.011826,-0.292969,-24.941311
2026-07-15 16:10:10.524000+00:00,13.38,13.414805,-0.008392,-0.058651,-34.80484
2026-07-15 16:11:10.524000+00:00,13.39,13.414754,-0.009537,-0.058556,-24.753767
2026-07-15 16:12:10.524000+00:00,13.38,13.414739,-0.006866,-0.097656,-34.738802
2026-07-15 16:13:10.523000+00:00,13.39,13.414698,-0.012207,-0.097656,-24.697528
2026-07-15 16:15:10.523000+00:00,13.38,13.414551,-0.018692,-0.117207,-34.551258
2026-07-15 16:17:10.523000+00:00,13.39,13.414551,-0.003815,-0.156212,-24.551258
2026-07-15 16:19:10.523000+00:00,13.38,13.414356,-0.004196,-0.156212,-34.355755
2026-07-15 16:20:10.523000+00:00,13.39,13.414356,-0.007248,-0.117111,-24.355755
2026-07-15 16:21:10.523000+00:00,13.38,13.414348,-0.006485,-0.117111,-34.348235
2026-07-15 16:22:35.524000+00:00,13.39,13.414225,-0.01297,-0.156212,-24.225419
2026-07-15 16:23:35.524000+00:00,13.38,13.41416,-0.014114,-0.156212,-34.160252
2026-07-15 16:27:04.523000+00:00,13.39,13.414153,-0.018692,-0.156307,-24.152732
2026-07-15 16:28:04.525000+00:00,13.38,13.414023,-0.013733,-0.195312,-34.023399
2026-07-15 16:33:04.524000+00:00,13.39,13.41377,-0.004578,-0.156307,-23.769722
2026-07-15 16:35:04.523000+00:00,13.38,13.413575,-0.005722,-0.156307,-33.574696
2026-07-15 16:37:04.523000+00:00,13.39,13.413567,-0.011063,-0.175762,-23.567176
2026-07-15 16:38:04.524000+00:00,13.38,13.413526,-0.008011,-0.175762,-33.52582
2026-07-15 16:41:08.525000+00:00,13.39,13.413379,-0.009537,-0.136662,-23.379192
2026-07-15 16:44:08.523000+00:00,13.38,13.413184,-0.0103,-0.175762,-33.183689
2026-07-15 16:51:08.524000+00:00,13.39,13.412988,0.000381,-0.156307,-22.988186
2026-07-15 16:52:08.523000+00:00,13.38,13.412988,-0.008392,-0.156307,-32.988186
2026-07-15 16:53:13.172000+00:00,13.39,13.412852,0.000763,-0.156212,-22.851715
2026-07-15 16:54:58.524000+00:00,13.38,13.412793,-0.004959,-0.117207,-32.793159
2026-07-15 16:56:58.524000+00:00,13.39,13.412784,-0.007248,-0.156307,-22.784316
2026-07-15 16:59:58.523000+00:00,13.38,13.412598,0.003815,-0.156307,-32.598133
2026-07-15 17:01:15.524000+00:00,13.39,13.412592,-0.008774,-0.156212,-22.592383
2026-07-15 17:03:15.524000+00:00,13.38,13.4125,-0.008011,-0.117207,-32.500381
2026-07-15 17:07:15.523000+00:00,13.39,13.412412,0.00267,-0.136662,-22.411516
2026-07-15 17:08:15.524000+00:00,13.38,13.412403,-0.006104,-0.136662,-32.40263
2026-07-15 17:14:15.523000+00:00,13.38,13.411979,0.001144,-0.136757,-31.97904
2026-07-15 17:22:59.524000+00:00,13.37,13.411784,-0.019073,-0.156307,-41.784093
2026-07-15 17:23:59.523000+00:00,13.38,13.411654,-0.007629,-0.117207,-31.654048
2026-07-15 17:24:59.523000+00:00,13.37,13.411622,-0.004578,-0.117207,-41.621571
2026-07-15 17:26:59.523000+00:00,13.38,13.411563,-0.003433,-0.136757,-31.56292
2026-07-15 17:30:59.524000+00:00,13.39,13.411426,-0.003815,-0.136662,-21.426067
2026-07-15 17:31:59.524000+00:00,13.38,13.411426,-0.008392,-0.136662,-31.426067
2026-07-15 17:32:09.403000+00:00,13.39,13.411426,-0.008774,-0.136662,-21.426067
2026-07-15 17:34:18.524000+00:00,13.38,13.411231,-0.009537,-0.136662,-31.230564
2026-07-15 17:40:18.524000+00:00,13.37,13.411035,-0.008011,-0.156212,-41.035061
2026-07-15 17:41:18.523000+00:00,13.38,13.411041,0.001526,-0.156307,-31.040811
2026-07-15 17:50:18.524000+00:00,13.37,13.410653,-0.00267,-0.136757,-40.652527
2026-07-15 17:51:18.523000+00:00,13.38,13.410645,-0.000763,-0.136757,-30.645008
2026-07-15 17:54:39.523000+00:00,13.39,13.410441,-0.014877,-0.136662,-20.440618
2026-07-15 17:55:39.524000+00:00,13.38,13.41045,-0.002289,-0.136662,-30.449505
2026-07-15 17:57:39.524000+00:00,13.39,13.410254,-0.001907,-0.136662,-20.254002
2026-07-15 17:58:39.523000+00:00,13.38,13.410221,-0.001144,-0.175762,-30.221418
2026-07-15 18:01:39.524000+00:00,13.39,13.410263,-0.006866,-0.117207,-20.262888
2026-07-15 18:04:39.523000+00:00,13.38,13.410058,-0.006866,-0.195312,-30.058498
2026-07-15 18:06:09.612000+00:00,13.39,13.410014,-0.007248,-0.195312,-20.014153
2026-07-15 18:10:19.523000+00:00,13.38,13.409863,-0.017929,-0.195312,-29.863472
2026-07-15 18:13:19.523000+00:00,13.39,13.409668,-0.008011,-0.195312,-19.668446
2026-07-15 18:15:19.524000+00:00,13.38,13.409663,-0.011444,-0.156212,-29.663301
2026-07-15 18:16:19.524000+00:00,13.39,13.409668,-0.008011,-0.156212,-19.668446
2026-07-15 18:19:19.524000+00:00,13.38,13.409473,-0.004959,-0.156212,-29.472942
2026-07-15 18:20:13.824000+00:00,13.39,13.409473,-0.011444,-0.156212,-19.472942
2026-07-15 18:22:23.523000+00:00,13.37,13.408079,-0.007248,-0.156212,-38.078974
2026-07-15 18:24:00.523000+00:00,13.39,13.408887,-0.008392,-0.156212,-18.886909
2026-07-15 18:26:00.523000+00:00,13.38,13.408887,-0.011063,-0.156212,-28.886909
2026-07-15 18:32:00.523000+00:00,13.39,13.408699,-0.007248,-0.156307,-18.699402
2026-07-15 18:32:17.409000+00:00,13.38,13.408685,-0.006866,-0.156212,-28.685366
2026-07-15 18:33:16.524000+00:00,13.39,13.408594,-0.0103,-0.156307,-18.594131
2026-07-15 18:34:16.523000+00:00,13.38,13.408545,-0.003433,-0.156212,-28.545256
2026-07-15 18:45:16.523000+00:00,13.39,13.408008,0.008392,-0.117207,-18.007622
2026-07-15 18:49:17.523000+00:00,13.38,13.408105,-0.018311,-0.156307,-28.105373
2026-07-15 18:57:24.524000+00:00,13.39,13.40771,-0.003815,-0.156212,-17.710176
2026-07-15 19:00:24.523000+00:00,13.38,13.407509,-0.006104,-0.156212,-27.508956
2026-07-15 19:07:06.524000+00:00,13.39,13.407324,-0.009918,-0.136662,-17.324314
2026-07-15 19:08:06.525000+00:00,13.38,13.407324,-0.008392,-0.136757,-27.324314
2026-07-15 19:11:06.523000+00:00,13.39,13.407031,0.006104,-0.136757,-17.031059
2026-07-15 19:13:06.524000+00:00,13.38,13.407129,-0.01297,-0.136757,-27.128811
2026-07-15 19:17:06.524000+00:00,13.37,13.406926,-0.007248,-0.156307,-36.926302
2026-07-15 19:18:06.523000+00:00,13.38,13.406927,0.0,-0.156307,-26.927299
2026-07-15 19:22:10.524000+00:00,13.39,13.406739,-0.004578,-0.156212,-16.738758
2026-07-15 19:23:54.523000+00:00,13.38,13.406739,-0.017166,-0.156307,-26.738758
2026-07-15 19:31:54.524000+00:00,13.37,13.406348,-0.012589,-0.117111,-36.347752
2026-07-15 19:32:54.524000+00:00,13.38,13.406334,-0.025558,-0.156212,-26.333787
2026-07-15 19:33:15.155000+00:00,13.39,13.406334,0.014877,-0.156212,-16.333787
2026-07-15 19:35:14.523000+00:00,13.38,13.406289,0.009918,-0.156212,-26.289101
2026-07-15 19:52:18.523000+00:00,13.37,13.405553,-0.009537,-3.378868,-35.552728
2026-07-15 19:54:18.523000+00:00,13.38,13.405578,-0.003433,-3.847599,-25.577554
2026-07-15 19:55:08.843000+00:00,13.37,13.403349,-1.053619,-3.945255,-33.348514
2026-07-15 19:56:08.523000+00:00,13.36,13.398076,-3.068542,-4.394531,-38.076391
2026-07-15 19:58:08.523000+00:00,13.35,13.385802,-3.024673,-5.195332,-35.801813
2026-07-15 20:00:08.525000+00:00,13.34,13.377344,-3.015518,-5.996132,-37.34395
2026-07-15 20:02:08.523000+00:00,13.33,13.369624,-3.013611,-6.757832,-39.623937
2026-07-15 20:07:47.567000+00:00,13.32,13.350781,-3.042984,-5.722618,-30.781441
2026-07-15 20:09:47.523000+00:00,13.31,13.344883,-3.061676,-5.664062,-34.883029
2026-07-15 20:13:47.525000+00:00,13.3,13.334299,-3.077316,-5.429649,-34.299246
2026-07-15 20:15:47.524000+00:00,13.29,13.32944,-3.096771,-5.351639,-39.440308
2026-07-15 20:19:50.402000+00:00,13.28,13.319906,-3.128052,-5.097675,-39.905837
2026-07-15 20:32:13.522000+00:00,13.27,13.298028,-3.121567,-4.062462,-28.027611
2026-07-15 20:33:13.524000+00:00,13.28,13.296289,-3.129959,-4.003906,-16.289271
2026-07-15 20:35:13.524000+00:00,13.27,13.293729,-3.123474,-3.847694,-23.728511
2026-07-15 20:38:05.523000+00:00,13.28,13.290186,-3.119659,-3.574181,-10.185809
2026-07-15 20:41:05.523000+00:00,13.27,13.287023,-3.116226,-3.242207,-17.022803
2026-07-15 20:44:05.523000+00:00,13.26,13.283854,-3.103638,-3.027344,-23.854485
2026-07-15 20:45:05.523000+00:00,13.27,13.283098,-3.123474,-2.871132,-13.098074
2026-07-15 20:46:17.935000+00:00,13.26,13.282115,-3.108597,-2.75383,-22.115119
2026-07-15 20:48:17.523000+00:00,13.27,13.280518,-3.104019,-2.500057,-10.517817
2026-07-15 20:50:17.523000+00:00,13.26,13.278926,-3.119278,-2.265549,-18.925991
2026-07-15 20:55:13.524000+00:00,13.25,13.275684,-3.105545,-1.91412,-25.68388
2026-07-15 20:59:13.524000+00:00,13.26,13.273672,-3.115082,-1.640606,-13.672104
2026-07-15 21:01:13.522000+00:00,13.25,13.272808,-3.104782,-1.484394,-22.808499
2026-07-15 21:05:06.524000+00:00,13.26,13.271378,-3.091049,-1.171875,-11.377824
2026-07-15 21:07:06.525000+00:00,13.25,13.270736,-3.099823,-1.015663,-20.7359
2026-07-15 21:20:16.523000+00:00,13.26,13.268106,-3.10173,-0.42963,-8.105888
2026-07-15 21:21:16.522000+00:00,13.25,13.267891,-3.10936,-0.390625,-17.89093
2026-07-15 21:25:25.523000+00:00,13.23,13.267578,-3.084564,-0.273418,-37.578125
2026-07-15 21:26:25.523000+00:00,13.25,13.26748,-3.09639,-0.234318,-17.480373
2026-07-15 21:28:05.523000+00:00,13.24,13.267383,-3.092575,-0.195312,-27.38294
2026-07-15 21:31:05.522000+00:00,13.23,13.267285,-3.099442,-0.156212,-37.285347
2026-07-15 21:38:05.523000+00:00,13.25,13.26709,-3.102875,-0.078106,-17.090321
2026-07-15 21:39:05.522000+00:00,13.24,13.26709,-3.089523,-0.039101,-27.090321
2026-07-15 21:40:05.523000+00:00,13.25,13.26709,-3.098297,0.0,-17.090321
2026-07-15 21:41:00.293000+00:00,13.24,13.267081,-3.09639,-0.039101,-27.081434
2026-07-15 21:41:10.296000+00:00,13.25,13.267101,-3.107071,0.0,-17.101182
2026-07-15 21:44:09.524000+00:00,13.24,13.26709,-3.095627,0.039005,-27.090321
2026-07-15 21:47:09.523000+00:00,13.24,13.267318,-3.095245,0.039101,-27.317772
2026-07-15 21:48:09.523000+00:00,13.25,13.267285,-3.093338,0.039005,-17.285347
2026-07-15 21:49:09.523000+00:00,13.23,13.267285,-3.091049,0.039005,-37.285347
2026-07-15 21:50:09.523000+00:00,13.25,13.267277,-3.100586,0.078106,-17.276504
2026-07-15 21:51:09.525000+00:00,13.24,13.267294,-3.096008,0.078106,-27.29419
2026-07-15 21:52:09.523000+00:00,13.25,13.26728,-3.102875,0.078106,-17.279625
2026-07-15 21:54:09.523000+00:00,13.24,13.267334,-3.104401,0.117207,-27.334104
2026-07-15 21:55:14.502000+00:00,13.25,13.267461,-3.102493,0.117207,-17.460823
2026-07-15 21:56:30.523000+00:00,13.24,13.267488,-3.103256,0.078106,-27.487893
2026-07-15 21:58:30.524000+00:00,13.25,13.267473,-3.100586,0.117207,-17.472854
2026-07-15 22:13:21.523000+00:00,13.24,13.268132,-3.10173,0.175858,-28.131892
2026-07-15 22:14:21.524000+00:00,13.25,13.268164,-3.110886,0.136757,-18.164317
2026-07-15 22:19:06.523000+00:00,13.24,13.268471,-3.101349,0.136757,-28.4709
2026-07-15 22:19:48.486000+00:00,13.25,13.268463,-3.102112,0.175762,-18.463453
2026-07-15 22:20:48.524000+00:00,13.24,13.268471,-3.10936,0.175762,-28.4709
2026-07-15 22:22:48.523000+00:00,13.25,13.268666,-3.108978,0.136662,-18.666404
2026-07-15 22:28:16.523000+00:00,13.24,13.268841,-3.097916,0.175762,-28.841426
2026-07-15 22:29:16.523000+00:00,13.25,13.268946,-3.092194,0.175762,-18.945694
2026-07-15 22:31:16.523000+00:00,13.24,13.269043,-3.108978,0.175762,-29.043446
2026-07-15 22:32:16.523000+00:00,13.25,13.269054,-3.094864,0.175762,-19.054307
2026-07-15 22:45:05.524000+00:00,13.24,13.269636,-3.104782,0.117207,-29.635518
2026-07-15 22:46:05.524000+00:00,13.25,13.269678,-3.112793,0.156212,-19.677877
2026-07-15 22:47:05.524000+00:00,13.24,13.269688,-3.102875,0.156212,-29.687653
2026-07-15 22:47:17.310000+00:00,13.25,13.269694,-3.091431,0.117207,-19.694169
2026-07-15 22:51:16.524000+00:00,13.24,13.269883,-3.104782,0.117207,-29.883156
2026-07-15 22:54:16.523000+00:00,13.25,13.270028,-3.105164,0.117207,-20.027527
2026-07-15 22:56:46.523000+00:00,13.25,13.270234,-3.115082,0.117207,-20.234489
2026-07-15 22:57:46.523000+00:00,13.24,13.270215,-3.126526,0.156307,-30.215034
2026-07-15 22:58:46.524000+00:00,13.25,13.270215,-3.125381,0.117207,-20.215034
2026-07-15 22:59:46.524000+00:00,13.24,13.270226,-3.119659,0.117207,-30.225843
2026-07-15 23:01:46.524000+00:00,13.25,13.270215,-3.113556,0.117207,-20.215034
2026-07-15 23:04:46.523000+00:00,13.24,13.27028,-3.120804,0.117207,-30.280043
2026-07-15 23:06:05.523000+00:00,13.25,13.270418,-3.116226,0.117207,-20.41758
2026-07-15 23:07:05.522000+00:00,13.24,13.27041,-3.120422,0.156212,-30.410061
2026-07-15 23:08:05.523000+00:00,13.25,13.270377,-3.119278,0.117207,-20.377477
2026-07-15 23:09:05.523000+00:00,13.24,13.27054,-3.121948,0.117111,-30.540396
2026-07-15 23:10:05.524000+00:00,13.25,13.270638,-3.122711,0.117207,-20.638148
2026-07-15 23:19:10.542000+00:00,13.24,13.270808,-3.120422,0.117111,-30.807584
2026-07-15 23:20:10.524000+00:00,13.25,13.27086,-3.118896,0.117207,-20.859718
2026-07-15 23:26:19.523000+00:00,13.24,13.271094,-3.123093,0.117207,-31.094084
2026-07-15 23:27:19.524000+00:00,13.25,13.271114,-3.108215,0.117207,-21.113586
2026-07-15 23:31:19.524000+00:00,13.26,13.271192,-3.119659,0.117207,-11.191597
2026-07-15 23:33:14.742000+00:00,13.25,13.271484,-3.119278,0.117207,-21.484375
2026-07-15 23:34:14.523000+00:00,13.24,13.271397,-3.115082,0.117207,-31.397485
2026-07-15 23:35:14.524000+00:00,13.25,13.271379,-3.117371,0.117207,-21.379104
2026-07-15 23:51:14.524000+00:00,13.24,13.271778,-3.118515,-1.015568,-31.77763
2026-07-15 23:53:04.523000+00:00,13.25,13.272006,-3.118134,-1.093674,-22.005717
2026-07-15 23:58:58.523000+00:00,13.24,13.271941,-3.116608,-1.445293,-31.940549
2026-07-15 23:59:58.523000+00:00,13.25,13.271973,-3.120041,-1.484394,-21.973133
2026-07-16 00:02:58.524000+00:00,13.26,13.272103,-3.255463,-1.601601,-12.103151
2026-07-16 00:03:58.523000+00:00,13.25,13.266494,-5.5439,-1.640606,-16.494322
2026-07-16 00:08:08.524000+00:00,13.24,13.259929,-5.543518,-1.757812,-19.928544
2026-07-16 00:11:08.523000+00:00,13.23,13.25805,-5.544281,-1.796913,-28.049897
2026-07-16 00:14:08.524000+00:00,13.24,13.25666,-5.541611,-1.796913,-16.660271
2026-07-16 00:15:08.524000+00:00,13.23,13.256299,-5.515671,-1.796913,-26.299257
2026-07-16 00:16:08.523000+00:00,13.24,13.256022,-5.537033,-1.718807,-16.022294
2026-07-16 00:19:08.523000+00:00,13.23,13.255274,-5.529404,-1.015663,-25.273819
2026-07-16 00:21:12.523000+00:00,13.22,13.254901,-5.526352,-0.859451,-34.900586
2026-07-16 00:22:12.523000+00:00,13.23,13.254778,-5.516815,-0.742245,-24.777542
2026-07-16 00:29:40.523000+00:00,13.22,13.254004,-5.503464,-0.351524,-34.004002
2026-07-16 00:30:40.523000+00:00,13.23,13.254004,-5.529404,-0.273418,-24.004002
2026-07-16 00:31:40.523000+00:00,13.22,13.254004,-5.529785,-0.195312,-34.004002
2026-07-16 00:34:17.012000+00:00,13.23,13.253906,-5.5233,-0.156212,-23.90625
2026-07-16 00:36:16.523000+00:00,13.22,13.253817,-5.516434,-0.117207,-33.817385
2026-07-16 00:40:16.523000+00:00,13.23,13.25385,-5.511475,-0.039005,-23.850392
2026-07-16 00:41:16.523000+00:00,13.22,13.253962,-5.513382,0.0,-33.962108
2026-07-16 00:43:16.523000+00:00,13.22,13.254102,-5.509186,0.0,-34.101753
2026-07-16 00:44:16.524000+00:00,13.23,13.253981,-5.502319,0.0,-23.981444
2026-07-16 00:48:11.239000+00:00,13.24,13.254015,-5.529404,0.078106,-14.014863
2026-07-16 00:49:20.523000+00:00,13.23,13.254004,-5.504608,0.078106,-24.004002
2026-07-16 00:53:20.524000+00:00,13.22,13.254206,-5.532074,0.117207,-34.206022
2026-07-16 00:54:20.523000+00:00,13.23,13.254186,-5.514908,0.156307,-24.18554
2026-07-16 00:56:54.523000+00:00,13.22,13.254395,-5.522156,0.117207,-34.395008
2026-07-16 00:57:54.523000+00:00,13.23,13.254395,-5.530167,0.156307,-24.395008
2026-07-16 00:58:54.523000+00:00,13.24,13.254395,-5.50499,0.156307,-14.395008
2026-07-16 00:59:54.524000+00:00,13.23,13.254395,-5.508804,0.117207,-24.395008
2026-07-16 01:01:54.523000+00:00,13.24,13.254598,-5.508041,0.156307,-14.597517
2026-07-16 01:02:15.409000+00:00,13.23,13.254597,-5.505753,0.156307,-24.596519
2026-07-16 01:03:24.523000+00:00,13.24,13.254576,-5.494308,0.156212,-14.576138
2026-07-16 01:04:24.524000+00:00,13.23,13.254818,-5.521011,0.156212,-24.817645
2026-07-16 01:07:24.525000+00:00,13.24,13.254752,-5.509186,0.195312,-14.752477
2026-07-16 01:10:24.523000+00:00,13.23,13.254988,-5.514145,0.156212,-24.988083
2026-07-16 01:11:24.523000+00:00,13.22,13.254988,-5.51033,0.156212,-34.988083
2026-07-16 01:12:24.525000+00:00,13.24,13.255117,-5.5233,0.156212,-15.117416
2026-07-16 01:13:24.524000+00:00,13.23,13.255209,-5.511093,0.195312,-25.208651
2026-07-16 01:20:17.524000+00:00,13.24,13.255372,-5.489349,0.156307,-15.371571
2026-07-16 01:22:17.523000+00:00,13.23,13.255469,-5.509567,0.156212,-25.469004
2026-07-16 01:24:17.523000+00:00,13.24,13.255567,-5.501938,0.156307,-15.566597
2026-07-16 01:25:39.522000+00:00,13.23,13.255859,-5.501175,0.156307,-25.859375
2026-07-16 01:26:39.524000+00:00,13.24,13.255762,-5.498123,0.156307,-15.761623
2026-07-16 01:27:39.524000+00:00,13.23,13.255762,-5.508041,0.156307,-25.761623
2026-07-16 01:28:39.523000+00:00,13.24,13.255754,-5.498123,0.156307,-15.754104
2026-07-16 01:33:14.523000+00:00,13.23,13.255966,-5.50766,0.117207,-25.966013
2026-07-16 01:35:17.524000+00:00,13.24,13.25599,-5.502319,0.136662,-15.98971
2026-07-16 01:36:17.523000+00:00,13.23,13.256172,-5.513,0.136662,-26.17218
2026-07-16 01:38:17.524000+00:00,13.24,13.25616,-5.509186,0.136662,-16.160149
